#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XXkeV: Photon flux in XX - XX keV, with unit of (number of photons)/cm^2/s.
## XX_XXkeV_low: The lower limit of photon flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of photon flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB150301B   |    633180    | 9.137590e-01 | 7.884230e-01 | 1.044310e+00 | 9.850060e-01 | 8.992420e-01 | 1.070010e+00 | 7.546220e-01 | 6.834440e-01 | 8.251110e-01 | 3.566930e-01 | 3.051510e-01 | 4.107640e-01 | 9.445920e-01 | 7.729970e-01 | 1.137240e+00 | 3.010070e+00 | 2.768990e+00 | 3.251450e+00 | 3.597970e+00 | 3.312480e+00 | 3.884690e+00 | 1 | 3.644000 | 4.644000 |  
GRB150301A   |    632995    | 3.419150e-01 | 2.528200e-01 | 4.372300e-01 | 3.230960e-01 | 2.694390e-01 | 3.761000e-01 | 2.122110e-01 | 1.662410e-01 | 2.578190e-01 | 8.853050e-02 | 6.006640e-02 | 1.216820e-01 | 2.161400e-01 | 1.337400e-01 | 3.270010e-01 | 9.657520e-01 | 8.109790e-01 | 1.120990e+00 | 1.093360e+00 | 9.199110e-01 | 1.267750e+00 | 1 | -0.220000 | 0.780000 |  
GRB150222A   |    632180    | 1.447120e+00 | 1.288720e+00 | 1.610990e+00 | 1.540700e+00 | 1.433910e+00 | 1.646830e+00 | 1.163370e+00 | 1.074140e+00 | 1.252040e+00 | 5.435150e-01 | 4.793850e-01 | 6.104290e-01 | 1.428010e+00 | 1.215540e+00 | 1.661800e+00 | 4.694680e+00 | 4.392670e+00 | 4.997050e+00 | 5.579170e+00 | 5.222520e+00 | 5.937120e+00 | 1 | 5.368000 | 6.368000 |  
GRB150213B   |    631051    | 6.708240e-01 | 3.717290e-01 | 9.700500e-01 | 2.768340e-01 | 1.228170e-01 | 4.263910e-01 | 6.739170e-02 | 0.000000e+00 | 1.659670e-01 | 1.219430e-02 | 0.000000e+00 | 4.986240e-02 | 1.999590e-02 | 0.000000e+00 | 1.023590e-01 | 1.027230e+00 | 6.140550e-01 | 1.442590e+00 | 1.035030e+00 | 6.168290e-01 | 1.457960e+00 | 1 | 18.000000 | 19.000000 |  
GRB150212A   |    630876    | 5.243250e-01 | 4.406680e-01 | 6.117390e-01 | 6.089010e-01 | 5.473440e-01 | 6.697750e-01 | 5.086630e-01 | 4.531330e-01 | 5.636770e-01 | 2.577850e-01 | 2.149700e-01 | 3.033130e-01 | 7.163910e-01 | 5.662140e-01 | 8.899000e-01 | 1.899680e+00 | 1.726460e+00 | 2.073020e+00 | 2.358280e+00 | 2.133520e+00 | 2.586540e+00 | 1 | 0.828000 | 1.828000 |  
GRB150211A   |    630714    | 3.717150e+00 | 3.347610e+00 | 4.098620e+00 | 4.099690e+00 | 3.833640e+00 | 4.364460e+00 | 3.225600e+00 | 3.012930e+00 | 3.437160e+00 | 1.557790e+00 | 1.404130e+00 | 1.715830e+00 | 4.186220e+00 | 3.662580e+00 | 4.749240e+00 | 1.260020e+01 | 1.185010e+01 | 1.335120e+01 | 1.522850e+01 | 1.434110e+01 | 1.611780e+01 | 1 | 4.360000 | 5.360000 |  
GRB150206A   |    630019    | 2.480630e+00 | 2.290070e+00 | 2.676770e+00 | 3.129210e+00 | 2.981400e+00 | 3.276270e+00 | 2.876900e+00 | 2.752680e+00 | 3.000590e+00 | 1.574050e+00 | 1.467110e+00 | 1.683160e+00 | 4.623850e+00 | 4.207150e+00 | 5.065750e+00 | 1.006080e+01 | 9.659970e+00 | 1.046200e+01 | 1.311050e+01 | 1.257340e+01 | 1.365190e+01 | 1 | 98.816000 | 99.816000 |  
GRB150204A   |  00084702002 | 6.111220e-01 | 5.200330e-01 | 7.061560e-01 | 6.128870e-01 | 5.526740e-01 | 6.727800e-01 | 4.315980e-01 | 3.808300e-01 | 4.820680e-01 | 1.905590e-01 | 1.570450e-01 | 2.263300e-01 | 4.823400e-01 | 3.784810e-01 | 6.016190e-01 | 1.846160e+00 | 1.672280e+00 | 2.020220e+00 | 2.137930e+00 | 1.936600e+00 | 2.340070e+00 | 1 | 6.000000 | 7.000000 |  
GRB150203A   |    629578    | 3.565020e-01 | 2.758570e-01 | 4.408350e-01 | 3.090600e-01 | 2.600800e-01 | 3.579370e-01 | 1.834370e-01 | 1.410250e-01 | 2.260290e-01 | 7.044050e-02 | 4.713520e-02 | 9.750720e-02 | 1.635180e-01 | 1.007190e-01 | 2.458660e-01 | 9.194350e-01 | 7.741350e-01 | 1.064770e+00 | 1.012500e+00 | 8.499670e-01 | 1.176070e+00 | 1 | 16.772000 | 17.772000 |  
GRB150202A   |    629547    | 2.448400e-01 | 1.686040e-01 | 3.298220e-01 | 3.078610e-01 | 2.471660e-01 | 3.665330e-01 | 2.819870e-01 | 2.309670e-01 | 3.318090e-01 | 1.538260e-01 | 1.109210e-01 | 2.012960e-01 | 4.508840e-01 | 2.925000e-01 | 6.599930e-01 | 9.885130e-01 | 8.292780e-01 | 1.148260e+00 | 1.285560e+00 | 1.072710e+00 | 1.507520e+00 | 1 | 17.324000 | 18.324000 |  
GRB150201A   |    629302    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB150120B   |    627170    | 5.250700e-01 | 3.778510e-01 | 6.813590e-01 | 4.084120e-01 | 3.284900e-01 | 4.882410e-01 | 2.132540e-01 | 1.478230e-01 | 2.780790e-01 | 7.368040e-02 | 4.179790e-02 | 1.121080e-01 | 1.610120e-01 | 8.196890e-02 | 2.714330e-01 | 1.220410e+00 | 9.798170e-01 | 1.461230e+00 | 1.307750e+00 | 1.051450e+00 | 1.564440e+00 | 1 | 0.584000 | 1.584000 |  
GRB150120A   |    627137    | 7.016180e-01 | 5.931070e-01 | 8.137230e-01 | 5.938050e-01 | 5.333270e-01 | 6.541730e-01 | 3.425930e-01 | 2.888310e-01 | 3.963430e-01 | 1.285260e-01 | 9.830290e-02 | 1.621890e-01 | 2.942950e-01 | 2.123100e-01 | 3.936400e-01 | 1.766540e+00 | 1.586670e+00 | 1.946500e+00 | 1.932310e+00 | 1.733830e+00 | 2.131770e+00 | 1 | -0.064000 | 0.936000 |  
GRB150110B   |    624606    | 4.062270e-01 | 3.270480e-01 | 4.897550e-01 | 4.448630e-01 | 3.891740e-01 | 4.999320e-01 | 3.471350e-01 | 2.973190e-01 | 3.964660e-01 | 1.665330e-01 | 1.306060e-01 | 2.056290e-01 | 4.454840e-01 | 3.269940e-01 | 5.884530e-01 | 1.364750e+00 | 1.206620e+00 | 1.523040e+00 | 1.643700e+00 | 1.447730e+00 | 1.842470e+00 | 1 | 1.736000 | 2.736000 |  
GRB150103A   |    623368    | 2.451770e-01 | 1.417970e-01 | 3.535970e-01 | 1.679670e-01 | 1.041270e-01 | 2.312800e-01 | 7.532310e-02 | 3.305450e-02 | 1.238820e-01 | 2.305320e-02 | 0.000000e+00 | 4.821220e-02 | 4.719210e-02 | 0.000000e+00 | 1.147850e-01 | 5.116490e-01 | 3.247620e-01 | 6.991130e-01 | 5.363680e-01 | 3.379110e-01 | 7.370370e-01 | 1 | 26.324000 | 27.324000 |  
GRB150101B   |  00091964035 | 2.323600e-01 | 9.523410e-02 | 4.025960e-01 | 2.493750e-01 | 1.422970e-01 | 3.527850e-01 | 1.900690e-01 | 1.112280e-01 | 2.669810e-01 | 8.947020e-02 | 3.929980e-02 | 1.519120e-01 | 2.362700e-01 | 8.537670e-02 | 4.949720e-01 | 7.612730e-01 | 4.716060e-01 | 1.056270e+00 | 9.080710e-01 | 5.806160e-01 | 1.237130e+00 | 1 | -0.490000 | 0.510000 |  
GRB150101A   |    623158    | 5.826020e-02 | 0.000000e+00 | 1.239840e-01 | 8.701040e-02 | 3.361250e-02 | 1.414130e-01 | 9.711130e-02 | 5.028810e-02 | 1.437210e-01 | 6.193470e-02 | 2.455860e-02 | 1.083240e-01 | 2.048050e-01 | 0.000000e+00 | 4.942900e-01 | 3.044200e-01 | 1.585350e-01 | 4.565240e-01 | 4.463810e-01 | 2.288660e-01 | 7.055580e-01 | 1 | -0.464000 | 0.536000 |  
GRB141229A   |  00085478004 | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB141225A   |    622476    | 2.609810e-01 | 1.053390e-01 | 4.728930e-01 | 3.869960e-01 | 2.180920e-01 | 5.543430e-01 | 4.285590e-01 | 3.215650e-01 | 5.354640e-01 | 2.717170e-01 | 1.758200e-01 | 3.725540e-01 | 8.946660e-01 | 4.862790e-01 | 1.508290e+00 | 1.348250e+00 | 9.393150e-01 | 1.769790e+00 | 1.971200e+00 | 1.471190e+00 | 2.488320e+00 | 1 | 11.752000 | 12.752000 |  
GRB141221A   |    622006    | 7.594650e-01 | 6.477330e-01 | 8.765510e-01 | 9.526720e-01 | 8.656380e-01 | 1.038620e+00 | 8.701960e-01 | 7.939840e-01 | 9.457470e-01 | 4.736600e-01 | 4.091530e-01 | 5.413020e-01 | 1.386070e+00 | 1.141040e+00 | 1.663740e+00 | 3.055990e+00 | 2.818440e+00 | 3.293920e+00 | 3.968410e+00 | 3.643990e+00 | 4.299030e+00 | 1 | -0.096000 | 0.904000 |  
GRB141220A   |    621915    | 4.143570e-04 | 4.126820e-04 | 6.201430e-04 | 5.084480e-03 | 5.111680e-03 | 7.404060e-03 | 5.678470e-02 | 5.782040e-02 | 8.057170e-02 | 2.128240e-01 | 1.987720e-01 | 2.696820e-01 | 5.444980e+00 | 5.028280e+00 | 6.519950e+00 | 2.554270e-01 | 2.620690e-01 | 3.586070e-01 | 5.449040e+00 | 5.087660e+00 | 6.627090e+00 | 1 | -0.128000 | 0.872000 |  
GRB141212B   |    621234    | 9.588550e-01 | 8.428070e-01 | 1.079500e+00 | 1.215200e+00 | 1.120970e+00 | 1.308700e+00 | 1.123240e+00 | 1.041310e+00 | 1.204740e+00 | 6.172070e-01 | 5.494870e-01 | 6.872970e-01 | 1.818840e+00 | 1.559740e+00 | 2.103230e+00 | 3.914490e+00 | 3.652550e+00 | 4.176690e+00 | 5.116120e+00 | 4.760200e+00 | 5.476340e+00 | 1 | 4.100000 | 5.100000 |  
GRB141212A   |    621229    | 4.079260e-01 | 3.036330e-01 | 5.192500e-01 | 4.074220e-01 | 3.370590e-01 | 4.772500e-01 | 2.855340e-01 | 2.234500e-01 | 3.470320e-01 | 1.255750e-01 | 8.615580e-02 | 1.701260e-01 | 3.170530e-01 | 1.990290e-01 | 4.695020e-01 | 1.226450e+00 | 1.021990e+00 | 1.431090e+00 | 1.417920e+00 | 1.177290e+00 | 1.661220e+00 | 1 | -0.324000 | 0.676000 |  
GRB141205A   |    620534    | 1.855070e-01 | 9.657820e-02 | 2.945950e-01 | 2.893360e-01 | 1.929350e-01 | 3.841600e-01 | 3.395020e-01 | 2.582550e-01 | 4.202770e-01 | 2.252600e-01 | 1.490030e-01 | 3.106550e-01 | 7.698200e-01 | 4.389700e-01 | 1.260610e+00 | 1.039600e+00 | 7.863240e-01 | 1.295610e+00 | 1.584220e+00 | 1.178740e+00 | 2.045530e+00 | 1 | -0.124000 | 0.876000 |  
GRB141130A   |    620090    | 3.707820e-01 | 2.835140e-01 | 4.638250e-01 | 3.965150e-01 | 3.337870e-01 | 4.587130e-01 | 3.009580e-01 | 2.465430e-01 | 3.550690e-01 | 1.411940e-01 | 1.041750e-01 | 1.821860e-01 | 3.720110e-01 | 2.541210e-01 | 5.190730e-01 | 1.209450e+00 | 1.029330e+00 | 1.389850e+00 | 1.440250e+00 | 1.222360e+00 | 1.660850e+00 | 1 | -4.688000 | -3.688000 |  
GRB141121A   |    619182    | 3.607030e-01 | 2.195960e-01 | 5.134780e-01 | 2.959870e-01 | 2.108620e-01 | 3.810410e-01 | 1.646510e-01 | 8.760640e-02 | 2.425060e-01 | 5.994140e-02 | 2.289670e-02 | 1.101450e-01 | 1.348950e-01 | 4.331640e-02 | 2.900320e-01 | 8.812840e-01 | 6.282870e-01 | 1.134280e+00 | 9.562350e-01 | 6.741090e-01 | 1.243390e+00 | 1 | 230.144000 | 231.144000 |  
GRB141109B   |    618032    | 1.380570e-01 | 6.123930e-02 | 2.252250e-01 | 1.348540e-01 | 8.386470e-02 | 1.836260e-01 | 9.208010e-02 | 4.585780e-02 | 1.364270e-01 | 3.964810e-02 | 1.340160e-02 | 7.590180e-02 | 9.874840e-02 | 2.667660e-02 | 2.388200e-01 | 4.046410e-01 | 2.616840e-01 | 5.478500e-01 | 4.637480e-01 | 2.975170e-01 | 6.345460e-01 | 1 | 28.472000 | 29.472000 |  
GRB141109A   |    618024    | 6.245050e-01 | 5.384790e-01 | 7.139830e-01 | 7.601500e-01 | 6.956870e-01 | 8.238000e-01 | 6.705830e-01 | 6.127730e-01 | 7.278390e-01 | 3.549940e-01 | 3.071640e-01 | 4.052280e-01 | 1.017870e+00 | 8.410920e-01 | 1.217830e+00 | 2.410230e+00 | 2.232680e+00 | 2.588020e+00 | 3.073110e+00 | 2.833420e+00 | 3.317030e+00 | 1 | 117.392000 | 118.392000 |  
GRB141102A   |    617316    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB141031B   |    617149    | 9.472880e-02 | 0.000000e+00 | 1.765680e-01 | 1.128900e-01 | 5.606250e-02 | 1.590750e-01 | 9.718700e-02 | 5.119400e-02 | 1.373390e-01 | 5.045840e-02 | 0.000000e+00 | 9.530920e-02 | 1.426660e-01 | 3.705610e-02 | 3.879380e-01 | 3.552440e-01 | 2.298890e-01 | 4.823260e-01 | 4.472450e-01 | 2.854720e-01 | 6.342460e-01 | 1 | 4.404000 | 5.404000 |  
GRB141031A   |    617110    | 1.869430e-01 | 5.805250e-02 | 3.463010e-01 | 2.003850e-01 | 9.902660e-02 | 2.912060e-01 | 1.525070e-01 | 7.537160e-02 | 2.234500e-01 | 7.170650e-02 | 2.345520e-02 | 1.338330e-01 | 1.891970e-01 | 4.778740e-02 | 4.701470e-01 | 6.115370e-01 | 3.547540e-01 | 8.707980e-01 | 7.290210e-01 | 4.359000e-01 | 1.025360e+00 | 1 | 5.076000 | 6.076000 |  
GRB141026A   |    616502    | 9.746820e-02 | 0.000000e+00 | 1.859000e-01 | 1.143980e-01 | 5.019410e-02 | 1.645220e-01 | 9.675860e-02 | 4.993260e-02 | 1.389440e-01 | 4.952820e-02 | 1.664170e-02 | 9.824650e-02 | 1.386240e-01 | 3.526980e-02 | 4.227270e-01 | 3.581370e-01 | 0.000000e+00 | 4.965470e-01 | 4.471170e-01 | 2.781080e-01 | 6.440080e-01 | 1 | 65.640000 | 66.640000 |  
GRB141022A   |    616061    | 2.246480e-01 | 8.536250e-02 | 4.110340e-01 | 2.854940e-01 | 1.576940e-01 | 4.060780e-01 | 2.647330e-01 | 1.858330e-01 | 3.417650e-01 | 1.458370e-01 | 8.056030e-02 | 2.197070e-01 | 4.305760e-01 | 1.954440e-01 | 8.231700e-01 | 9.207110e-01 | 6.133320e-01 | 1.237070e+00 | 1.205450e+00 | 8.614460e-01 | 1.552510e+00 | 1 | 6.196000 | 7.196000 |  
GRB141020A   |    615873    | 2.467160e-01 | 1.598110e-01 | 3.391350e-01 | 2.350370e-01 | 1.793770e-01 | 2.902200e-01 | 1.558510e-01 | 1.051560e-01 | 2.063760e-01 | 6.552490e-02 | 3.581790e-02 | 1.026050e-01 | 1.607540e-01 | 7.702880e-02 | 2.878420e-01 | 7.031280e-01 | 5.402360e-01 | 8.660980e-01 | 7.983560e-01 | 6.088140e-01 | 9.912460e-01 | 1 | -0.200000 | 0.800000 |  
GRB141017A   |    615672    | 1.652720e+00 | 1.536690e+00 | 1.771710e+00 | 1.982950e+00 | 1.895890e+00 | 2.069670e+00 | 1.720400e+00 | 1.646250e+00 | 1.794260e+00 | 8.987110e-01 | 8.387150e-01 | 9.599370e-01 | 2.552160e+00 | 2.329730e+00 | 2.786970e+00 | 6.254760e+00 | 6.013210e+00 | 6.496500e+00 | 7.908190e+00 | 7.596410e+00 | 8.221630e+00 | 1 | 46.604000 | 47.604000 |  
GRB141015A   |    615399    | 2.523260e-01 | 1.763920e-01 | 3.307950e-01 | 1.792590e-01 | 1.328060e-01 | 2.253950e-01 | 8.407330e-02 | 5.008640e-02 | 1.212150e-01 | 2.656590e-02 | 1.243200e-02 | 4.610800e-02 | 5.535980e-02 | 2.301440e-02 | 1.075930e-01 | 5.422030e-01 | 4.061160e-01 | 6.785400e-01 | 5.711280e-01 | 4.250450e-01 | 7.189480e-01 | 1 | 1.000000 | 2.000000 |  
GRB141005A   |    614415    | 2.678470e-04 | 2.518320e-04 | 6.935430e-04 | 3.260080e-03 | 3.115760e-03 | 7.834110e-03 | 4.219930e-02 | 3.525210e-02 | 7.994310e-02 | 1.461520e-01 | 1.212780e-01 | 2.557510e-01 | 3.728370e+00 | 3.066670e+00 | 5.815720e+00 | 1.910220e-01 | 1.597750e-01 | 3.450350e-01 | 3.769240e+00 | 3.105240e+00 | 5.902120e+00 | 1 | 0.676000 | 1.676000 |  
GRB141004A   |    614390    | 2.287140e+00 | 2.134420e+00 | 2.443090e+00 | 2.058680e+00 | 1.972790e+00 | 2.144330e+00 | 1.277120e+00 | 1.211540e+00 | 1.342520e+00 | 5.085170e-01 | 4.674500e-01 | 5.509590e-01 | 1.206360e+00 | 1.085330e+00 | 1.335390e+00 | 6.131430e+00 | 5.880190e+00 | 6.383060e+00 | 6.829250e+00 | 6.562470e+00 | 7.096040e+00 | 1 | -0.056000 | 0.944000 |  
GRB140930B   |    614094    | 3.731470e-04 | 3.386280e-04 | 1.029700e-03 | 4.309070e-03 | 4.194490e-03 | 1.128610e-02 | 5.425310e-02 | 4.745640e-02 | 1.120870e-01 | 1.794230e-01 | 1.631320e-01 | 3.529620e-01 | 4.560010e+00 | 4.124040e+00 | 7.787630e+00 | 2.237710e-01 | 2.151700e-01 | 4.770210e-01 | 4.588570e+00 | 4.174960e+00 | 7.914670e+00 | 1 | -0.118000 | 0.882000 |  
GRB140927A   |    613775    | 4.580840e-01 | 3.024190e-01 | 6.207580e-01 | 2.940460e-01 | 2.135730e-01 | 3.739860e-01 | 1.221530e-01 | 6.863810e-02 | 1.809070e-01 | 3.488210e-02 | 1.470440e-02 | 6.425800e-02 | 6.906510e-02 | 2.566460e-02 | 1.445270e-01 | 9.091610e-01 | 6.654710e-01 | 1.152990e+00 | 9.433450e-01 | 6.908560e-01 | 1.196080e+00 | 1 | 7.696000 | 8.696000 |  
GRB140919A   |    613160    | 8.688040e-01 | 5.758860e-01 | 1.185660e+00 | 6.599720e-01 | 5.004920e-01 | 8.191870e-01 | 3.350760e-01 | 2.200900e-01 | 4.519510e-01 | 1.131170e-01 | 5.963700e-02 | 1.806520e-01 | 2.440780e-01 | 1.143970e-01 | 4.369200e-01 | 1.976960e+00 | 1.492660e+00 | 2.463250e+00 | 2.107910e+00 | 1.601730e+00 | 2.614130e+00 | 1 | 38.972000 | 39.972000 |  
GRB140916A   |    612804    | 5.440020e-01 | 3.085610e-01 | 8.051240e-01 | 4.557830e-01 | 3.140470e-01 | 5.964910e-01 | 2.598530e-01 | 1.521800e-01 | 3.666640e-01 | 9.653820e-02 | 4.283940e-02 | 1.647260e-01 | 2.197980e-01 | 8.359270e-02 | 4.345630e-01 | 1.356170e+00 | 9.358210e-01 | 1.778070e+00 | 1.479430e+00 | 1.029420e+00 | 1.929770e+00 | 1 | 1.804000 | 2.804000 |  
GRB140909A   |    612132    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB140907A   |    611933    | 4.556960e-01 | 3.548880e-01 | 5.637610e-01 | 5.089900e-01 | 4.359000e-01 | 5.811250e-01 | 4.064100e-01 | 3.452230e-01 | 4.668520e-01 | 1.986140e-01 | 1.538800e-01 | 2.469300e-01 | 5.381060e-01 | 3.881120e-01 | 7.193650e-01 | 1.569690e+00 | 1.365650e+00 | 1.774240e+00 | 1.909180e+00 | 1.661420e+00 | 2.159470e+00 | 1 | 8.156000 | 9.156000 |  
GRB140903A   |    611599    | 1.124790e+00 | 1.001740e+00 | 1.250850e+00 | 8.294640e-01 | 7.675910e-01 | 8.913380e-01 | 4.065670e-01 | 3.566200e-01 | 4.568770e-01 | 1.332930e-01 | 1.085370e-01 | 1.603670e-01 | 2.831180e-01 | 2.213160e-01 | 3.547030e-01 | 2.494110e+00 | 2.306040e+00 | 2.682280e+00 | 2.643930e+00 | 2.446410e+00 | 2.841490e+00 | 1 | -0.330000 | 0.670000 |  
GRB140901B   |    611389    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB140828A   |    610953    | 8.465690e-01 | 6.757620e-01 | 1.024630e+00 | 7.504010e-01 | 6.443380e-01 | 8.563530e-01 | 4.571950e-01 | 3.647920e-01 | 5.497470e-01 | 1.793710e-01 | 1.271400e-01 | 2.385030e-01 | 4.217430e-01 | 2.778830e-01 | 6.026510e-01 | 2.233520e+00 | 1.918970e+00 | 2.548140e+00 | 2.475880e+00 | 2.120500e+00 | 2.833530e+00 | 1 | 0.496000 | 1.496000 |  
GRB140824A   |    610501    | 4.855200e-01 | 3.855250e-01 | 5.894000e-01 | 3.931770e-01 | 3.356090e-01 | 4.507390e-01 | 2.153290e-01 | 1.651990e-01 | 2.663800e-01 | 7.739060e-02 | 5.153370e-02 | 1.080180e-01 | 1.728910e-01 | 1.062130e-01 | 2.612080e-01 | 1.171410e+00 | 9.998210e-01 | 1.343010e+00 | 1.266910e+00 | 1.077780e+00 | 1.457230e+00 | 1 | 0.340000 | 1.340000 |  
GRB140818B   |    609885    | 3.814550e-01 | 2.439850e-01 | 5.354950e-01 | 3.572730e-01 | 2.675910e-01 | 4.458540e-01 | 2.322280e-01 | 1.664580e-01 | 2.971360e-01 | 9.606190e-02 | 5.776150e-02 | 1.403570e-01 | 2.332990e-01 | 1.250470e-01 | 3.816680e-01 | 1.067020e+00 | 8.092970e-01 | 1.326930e+00 | 1.204240e+00 | 9.253040e-01 | 1.483190e+00 | 1 | 0.308000 | 1.308000 |  
GRB140817A   |    609736    | 4.726380e-04 | N/A | N/A | 7.211950e-03 | N/A | N/A | 8.358550e-02 | N/A | N/A | 2.037250e-01 | N/A | N/A | 7.285460e+00 | N/A | N/A | 3.793900e-01 | N/A | N/A | 7.310110e+00 | N/A | N/A | 1 | 2.644000 | 3.644000 |  
GRB140730A   |    607742    | 1.871200e-01 | 1.290870e-01 | 2.491790e-01 | 1.831310e-01 | 1.433850e-01 | 2.226820e-01 | 1.253250e-01 | 9.005520e-02 | 1.608990e-01 | 5.406190e-02 | 3.286850e-02 | 7.953050e-02 | 1.348110e-01 | 7.340670e-02 | 2.215040e-01 | 5.496400e-01 | 4.328750e-01 | 6.664690e-01 | 6.303690e-01 | 4.929440e-01 | 7.702790e-01 | 1 | 0.980000 | 1.980000 |  
GRB140719B   |    605700    | 2.165570e-01 | 1.021490e-01 | 3.515470e-01 | 2.429070e-01 | 1.530930e-01 | 3.280810e-01 | 1.949010e-01 | 1.306180e-01 | 2.574050e-01 | 9.562290e-02 | 5.121490e-02 | 1.481900e-01 | 2.597750e-01 | 1.180380e-01 | 4.843830e-01 | 7.499870e-01 | 5.136790e-01 | 9.887530e-01 | 9.141400e-01 | 6.460030e-01 | 1.183360e+00 | 1 | 1.032000 | 2.032000 |  
GRB140719A   |    605612    | 8.924450e-02 | 0.000000e+00 | 1.807960e-01 | 4.700400e-02 | 0.000000e+00 | 9.838910e-02 | 1.504020e-02 | 0.000000e+00 | 5.358770e-02 | 3.569600e-03 | 0.000000e+00 | 2.471820e-02 | 6.433100e-03 | 0.000000e+00 | 6.193700e-02 | 1.554850e-01 | 8.515630e-03 | 3.050660e-01 | 1.569080e-01 | 0.000000e+00 | 3.151880e-01 | 1 | 8.012000 | 9.012000 |  
GRB140716A-2 |    604793    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB140716A-1 |    604792    | 1.763620e+00 | 1.033790e+00 | 2.623790e+00 | 1.951490e+00 | 1.391770e+00 | 2.499560e+00 | 1.541250e+00 | 1.134400e+00 | 1.939460e+00 | 7.466160e-01 | 4.635160e-01 | 1.059650e+00 | 2.010570e+00 | 1.096800e+00 | 3.246970e+00 | 6.002960e+00 | 4.483970e+00 | 7.541960e+00 | 7.266890e+00 | 5.547790e+00 | 8.991550e+00 | 1 | 0.300000 | 1.300000 |  
GRB140713A   |    604232    | 6.180500e-01 | 5.262930e-01 | 7.131770e-01 | 6.376130e-01 | 5.769450e-01 | 6.978650e-01 | 4.640940e-01 | 4.098580e-01 | 5.179480e-01 | 2.104690e-01 | 1.732010e-01 | 2.504660e-01 | 5.421510e-01 | 4.239730e-01 | 6.792560e-01 | 1.930220e+00 | 1.755520e+00 | 2.105020e+00 | 2.261900e+00 | 2.052570e+00 | 2.472880e+00 | 1 | -0.108000 | 0.892000 |  
GRB140710A   |    603954    | 5.396950e-01 | 4.066860e-01 | 6.805800e-01 | 4.948270e-01 | 4.120770e-01 | 5.771730e-01 | 3.137010e-01 | 2.425240e-01 | 3.841230e-01 | 1.271420e-01 | 8.548170e-02 | 1.745500e-01 | 3.049110e-01 | 1.877850e-01 | 4.564870e-01 | 1.475350e+00 | 1.232220e+00 | 1.718670e+00 | 1.653100e+00 | 1.379120e+00 | 1.928560e+00 | 1 | -0.288000 | 0.712000 |  
GRB140709B   |    603866    | 3.306660e-01 | 2.572750e-01 | 4.072330e-01 | 3.063230e-01 | 2.583740e-01 | 3.542160e-01 | 1.965630e-01 | 1.529220e-01 | 2.404260e-01 | 8.045920e-02 | 5.501120e-02 | 1.097550e-01 | 1.941340e-01 | 1.223620e-01 | 2.872460e-01 | 9.140070e-01 | 7.717380e-01 | 1.056280e+00 | 1.027670e+00 | 8.618260e-01 | 1.195640e+00 | 1 | 123.632000 | 124.632000 |  
