#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XXkeV: Photon flux in XX - XX keV, with unit of (number of photons)/cm^2/s.
## XX_XXkeV_low: The lower limit of photon flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of photon flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB070330    |    273180    | 3.024870e-01 | 2.071300e-01 | 3.996680e-01 | 3.538210e-01 | 2.841740e-01 | 4.279050e-01 | 1.591730e-01 | 1.019800e-01 | 2.086800e-01 | 1.926910e-02 | 0.000000e+00 | 5.931250e-02 | 2.202970e-02 | 0.000000e+00 | 1.075490e-01 | 8.347390e-01 | 6.900610e-01 | 9.803520e-01 | 8.375560e-01 | 6.906420e-01 | 9.918650e-01 | 1 | -0.016000 | 0.984000 |  
GRB070328    |    272773    | 1.238300e+00 | N/A | N/A | 1.251380e+00 | N/A | N/A | 6.995290e-01 | N/A | N/A | 2.546010e-01 | N/A | N/A | 7.449490e-01 | N/A | N/A | 3.848540e+00 | N/A | N/A | 4.327000e+00 | N/A | N/A | 1 | 0.784000 | 1.784000 |  
GRB070326    |  00271019007 | 1.313290e-01 | 5.169920e-02 | 2.270180e-01 | 2.315850e-01 | 1.562040e-01 | 3.134910e-01 | 2.385550e-01 | 1.713020e-01 | 3.097570e-01 | 1.001310e-01 | 2.601920e-02 | 1.715200e-01 | 1.737170e-01 | 0.000000e+00 | 4.358820e-01 | 7.015980e-01 | 5.164370e-01 | 8.869080e-01 | 7.751930e-01 | 5.294690e-01 | 1.150360e+00 | 1 | 1.000000 | 2.000000 |  
GRB070318    |    271019    | 4.227120e-01 | 3.340390e-01 | 5.137320e-01 | 5.460360e-01 | 4.853540e-01 | 6.084990e-01 | 4.362540e-01 | 3.814630e-01 | 4.924400e-01 | 1.697140e-01 | 1.186290e-01 | 2.227680e-01 | 3.150150e-01 | 1.706900e-01 | 5.964000e-01 | 1.574720e+00 | 1.497050e+00 | 1.729200e+00 | 1.720020e+00 | 1.501890e+00 | 2.030720e+00 | 1 | 1.212000 | 2.212000 |  
GRB070306    |    263361    | 1.286620e+00 | 1.142720e+00 | 1.433350e+00 | 1.393940e+00 | 1.312810e+00 | 1.476280e+00 | 9.575840e-01 | 8.913920e-01 | 1.024760e+00 | 3.531850e-01 | 2.914750e-01 | 4.156460e-01 | 6.796280e-01 | 4.714770e-01 | 9.979090e-01 | 3.991330e+00 | 3.776410e+00 | 4.206250e+00 | 4.317770e+00 | 4.004770e+00 | 4.698600e+00 | 1 | 98.268000 | 99.268000 |  
GRB070227    |    262347    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB070224    |    261880    | 7.664890e-02 | 2.252110e-02 | 1.486500e-01 | 1.237820e-01 | 6.376780e-02 | 1.845470e-01 | 7.387360e-03 | 0.000000e+00 | 3.508610e-02 | 4.659690e-07 | 0.000000e+00 | 1.528020e-03 | 4.658780e-07 | 0.000000e+00 | 1.595710e-03 | 2.076640e-01 | 1.137740e-01 | 3.058200e-01 | 2.085130e-01 | 1.137690e-01 | 3.058420e-01 | 1 | -7.500000 | -6.500000 |  
GRB070223    |    261664    | 1.699650e-01 | 8.377940e-02 | 2.579830e-01 | 1.482690e-01 | N/A | N/A | 8.973320e-02 | N/A | N/A | 3.496150e-02 | N/A | N/A | 8.189150e-02 | N/A | N/A | 4.418810e-01 | 2.947330e-01 | 5.867900e-01 | 4.914150e-01 | 2.584870e-01 | 6.507810e-01 | 1 | 8.036000 | 9.036000 |  
GRB070220    |    261299    | 1.408280e+00 | 1.240510e+00 | 1.580170e+00 | 1.873040e+00 | 1.764960e+00 | 1.982210e+00 | 1.700030e+00 | 1.596270e+00 | 1.805160e+00 | 8.338520e-01 | 7.345050e-01 | 9.314480e-01 | 1.984720e+00 | 1.452670e+00 | 2.662780e+00 | 5.815200e+00 | 5.530500e+00 | 6.099920e+00 | 6.966070e+00 | 6.353190e+00 | 7.730680e+00 | 1 | 11.860000 | 12.860000 |  
GRB070219    |    261132    | 2.746190e-01 | N/A | N/A | 2.051130e-01 | 1.512000e-01 | 2.509380e-01 | 1.067820e-01 | N/A | N/A | 3.526810e-02 | 1.703660e-02 | 4.491920e-02 | 9.183050e-02 | 4.117560e-02 | 1.128310e-01 | 6.196090e-01 | 4.314990e-01 | 7.429970e-01 | 6.646480e-01 | 5.233140e-01 | 8.020910e-01 | 1 | 1.080000 | 2.080000 |  
GRB070209    |    259803    | 7.027040e-02 | 0.000000e+00 | 1.446050e-01 | 1.241240e-01 | 6.965400e-02 | 1.847490e-01 | 1.178580e-01 | 7.316830e-02 | 1.658540e-01 | 4.135260e-02 | 0.000000e+00 | 8.357370e-02 | 6.320130e-02 | 0.000000e+00 | 2.193750e-01 | 3.536040e-01 | 2.239850e-01 | 4.850830e-01 | 3.754190e-01 | 2.258210e-01 | 5.799920e-01 | 1 | -0.456000 | 0.544000 |  
GRB070208    |    259714    | 1.008360e-01 | N/A | N/A | 1.176470e-01 | 0.000000e+00 | 1.862020e-01 | 1.084510e-01 | 5.679330e-02 | 1.689230e-01 | 5.991010e-02 | 1.395360e-02 | 1.110420e-01 | 1.998780e-01 | N/A | N/A | 3.818790e-01 | 0.000000e+00 | 5.645280e-01 | 5.002930e-01 | 2.244810e-01 | 7.323700e-01 | 1 | 40.468000 | 41.468000 |  
GRB070129    |    258408    | 2.292280e-01 | 1.583290e-01 | 2.997520e-01 | 1.998980e-01 | 1.113690e-01 | 2.547920e-01 | 9.656210e-02 | 5.151740e-02 | 1.361990e-01 | 2.293580e-02 | 0.000000e+00 | 5.437910e-02 | 3.420680e-02 | 0.000000e+00 | 9.078760e-02 | 5.486250e-01 | 4.308900e-01 | 6.671950e-01 | 5.598970e-01 | 4.335880e-01 | 6.377170e-01 | 1 | 310.568000 | 311.568000 |  
GRB070126    |    257741    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB070125    |  N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB070110    |    255445    | 1.846310e-01 | 1.120490e-01 | 2.589620e-01 | 2.137540e-01 | 1.637580e-01 | 2.700400e-01 | 1.503690e-01 | 1.093830e-01 | 1.920470e-01 | 5.253870e-02 | 1.316340e-02 | 7.971290e-02 | 9.305990e-02 | 0.000000e+00 | 1.953120e-01 | 6.012870e-01 | 4.754040e-01 | 7.259240e-01 | 6.417240e-01 | 4.835260e-01 | 8.182580e-01 | 1 | -0.768000 | 0.232000 |  
GRB070107    |    255029    | 4.230710e-01 | N/A | N/A | 5.889660e-01 | 4.995660e-01 | 6.758760e-01 | 6.053010e-01 | N/A | N/A | 3.607580e-01 | N/A | N/A | 1.250580e+00 | N/A | N/A | 1.978200e+00 | 1.752010e+00 | 2.205240e+00 | 2.761420e+00 | 2.308940e+00 | 2.924730e+00 | 1 | -7.240000 | -6.240000 |  
GRB070103    |    254532    | 3.728160e-01 | 2.775900e-01 | 4.678810e-01 | 4.246630e-01 | 3.551710e-01 | 4.963730e-01 | 1.798620e-01 | 1.258410e-01 | 2.317070e-01 | 1.964820e-02 | 0.000000e+00 | 5.541150e-02 | 2.214250e-02 | 0.000000e+00 | 8.567920e-02 | 9.969880e-01 | 8.564150e-01 | 1.138990e+00 | 9.994830e-01 | 8.571460e-01 | 1.147210e+00 | 1 | -0.114000 | 0.886000 |  
GRB061222B   |    252593    | 6.650600e-01 | 4.400760e-01 | 8.940890e-01 | 6.341760e-01 | 4.680790e-01 | 8.064390e-01 | 1.691290e-01 | 0.000000e+00 | 2.873730e-01 | 7.781320e-03 | 0.000000e+00 | 5.830370e-02 | 8.149630e-03 | 0.000000e+00 | 8.784640e-02 | 1.476260e+00 | 1.143610e+00 | 1.812010e+00 | 1.476090e+00 | 1.143790e+00 | 1.813250e+00 | 1 | 59.276000 | 60.276000 |  
GRB061222A   |    252588    | 1.348980e+00 | 1.230510e+00 | 1.470440e+00 | 2.231940e+00 | 2.144000e+00 | 2.320150e+00 | 2.497970e+00 | 2.401460e+00 | 2.595250e+00 | 1.375480e+00 | 1.282580e+00 | 1.467190e+00 | 3.298140e+00 | 2.743780e+00 | 3.994660e+00 | 7.454380e+00 | 7.222880e+00 | 7.685980e+00 | 9.377040e+00 | 8.778550e+00 | 1.009760e+01 | 1 | 86.240000 | 87.240000 |  
GRB061218    |    251863    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB061217    |    251634    | 1.095180e-01 | 5.327630e-02 | 1.729710e-01 | 1.778930e-01 | 1.287070e-01 | 2.301850e-01 | 1.678610e-01 | 1.242560e-01 | 2.138630e-01 | 6.595170e-02 | 2.279410e-02 | 1.126880e-01 | 1.120060e-01 | 0.000000e+00 | 3.126990e-01 | 5.212240e-01 | 4.005800e-01 | 6.422030e-01 | 5.672210e-01 | 4.135550e-01 | 8.036140e-01 | 1 | -0.342000 | 0.658000 |  
GRB061210    |    243690    | 4.517140e-01 | 3.022930e-01 | 6.055180e-01 | 7.809280e-01 | 6.638700e-01 | 8.977750e-01 | 9.551590e-01 | 8.372930e-01 | 1.083700e+00 | 5.937440e-01 | 4.783570e-01 | 7.008730e-01 | 1.650100e+00 | 9.079690e-01 | 2.253310e+00 | 2.781550e+00 | 2.480670e+00 | 3.083490e+00 | 3.837900e+00 | 3.017810e+00 | 4.349560e+00 | 1 | -0.230000 | 0.770000 |  
GRB061202    |    241963    | 7.043290e-01 | 6.010860e-01 | 7.950740e-01 | 8.089740e-01 | 7.482510e-01 | 8.723900e-01 | 6.457710e-01 | 5.920140e-01 | 7.017540e-01 | 3.017820e-01 | 2.472060e-01 | 3.394040e-01 | 7.469470e-01 | 4.663680e-01 | 8.611410e-01 | 2.460860e+00 | 2.294890e+00 | 2.625970e+00 | 2.906020e+00 | 2.570440e+00 | 3.181450e+00 | 1 | 75.040000 | 76.040000 |  
GRB061201    |    241840    | 6.695440e-01 | N/A | N/A | 1.007360e+00 | 9.019610e-01 | 1.111260e+00 | 1.132070e+00 | N/A | N/A | 7.281950e-01 | N/A | N/A | 2.391370e+00 | N/A | N/A | 3.551810e+00 | 3.161910e+00 | 3.904990e+00 | 5.320140e+00 | 4.318040e+00 | 5.766550e+00 | 1 | -0.074000 | 0.926000 |  
GRB061126    |    240766    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 6.664000 | 7.664000 |  
GRB061121    |    239899    | 4.954910e+00 | 4.741150e+00 | 5.178600e+00 | 6.513840e+00 | 6.382850e+00 | 6.681380e+00 | 6.285900e+00 | 6.159220e+00 | 6.419540e+00 | 3.578110e+00 | 3.461900e+00 | 3.709030e+00 | 1.083160e+01 | 9.015780e+00 | 1.144160e+01 | 2.133190e+01 | 2.086780e+01 | 2.176700e+01 | 2.860240e+01 | 2.788920e+01 | 2.908580e+01 | 1 | 74.480000 | 75.480000 |  
GRB061110B   |    238174    | 7.995950e-02 | 2.735730e-02 | 1.396220e-01 | 1.490140e-01 | 1.041720e-01 | 1.946170e-01 | 1.538280e-01 | 1.124680e-01 | 1.982500e-01 | 5.973980e-02 | 2.140200e-02 | 1.032810e-01 | 9.589180e-02 | 0.000000e+00 | 2.975920e-01 | 4.425420e-01 | 3.305540e-01 | 5.534530e-01 | 4.786930e-01 | 3.381180e-01 | 7.141940e-01 | 1 | -7.856000 | -6.856000 |  
GRB061110A   |    238108    | 2.017810e-01 | N/A | N/A | 1.429090e-01 | N/A | N/A | 7.024550e-02 | N/A | N/A | 1.738780e-02 | 0.000000e+00 | 3.133280e-02 | 5.477270e-02 | 0.000000e+00 | 8.221270e-02 | 4.399000e-01 | 2.041130e-01 | 5.870990e-01 | 4.739650e-01 | N/A | N/A | 1 | 2.116000 | 3.116000 |  
GRB061102    |    236430    | 6.116470e-02 | 0.000000e+00 | 1.431110e-01 | 1.197880e-01 | 6.445360e-02 | 1.740040e-01 | 4.081800e-02 | 0.000000e+00 | 7.934020e-02 | 1.008950e-03 | 0.000000e+00 | 2.331670e-02 | 1.022810e-03 | 0.000000e+00 | 4.617390e-02 | 2.243180e-01 | 1.088380e-01 | 3.295750e-01 | 2.229970e-01 | 1.088140e-01 | 3.303540e-01 | 1 | 14.664000 | 15.664000 |  
GRB061028    |    235715    | 1.567390e-01 | N/A | N/A | 1.929820e-01 | 1.037390e-01 | 2.791640e-01 | 1.858360e-01 | 1.312670e-01 | 2.437510e-01 | 1.049850e-01 | N/A | N/A | 3.807420e-01 | N/A | N/A | 6.430640e-01 | 3.441420e-01 | 8.578350e-01 | 8.593730e-01 | 0.000000e+00 | 1.105200e+00 | 1 | 79.936000 | 80.936000 |  
GRB061027    |    235645    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB061021    |    234905    | 1.523310e+00 | 1.394540e+00 | 1.655720e+00 | 1.899790e+00 | 1.813450e+00 | 2.004750e+00 | 1.740200e+00 | 1.656200e+00 | 1.823830e+00 | 9.436030e-01 | N/A | N/A | 2.947660e+00 | N/A | N/A | 6.152300e+00 | 5.858070e+00 | 6.375590e+00 | 8.122340e+00 | 7.481110e+00 | 8.245810e+00 | 1 | 2.436000 | 3.436000 |  
GRB061019    |    234516    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 3.580000 | 4.580000 |  
GRB061007    |    232683    | 2.430890e+00 | 2.266790e+00 | 2.542800e+00 | 3.960710e+00 | 3.835660e+00 | 4.084130e+00 | 4.927350e+00 | 4.805310e+00 | 5.067410e+00 | 3.420420e+00 | 3.291850e+00 | 3.531450e+00 | 1.251740e+01 | 1.126520e+01 | 1.244520e+01 | 1.471760e+01 | 1.431700e+01 | 1.509040e+01 | 2.334730e+01 | 2.253490e+01 | 2.403150e+01 | 1 | 45.144000 | 46.144000 |  
GRB061006    |    232585    | 1.022060e+00 | 9.054950e-01 | 1.092470e+00 | 1.517780e+00 | 1.452550e+00 | 1.578720e+00 | 1.677120e+00 | 1.605230e+00 | 1.766360e+00 | 1.055080e+00 | 9.649950e-01 | 1.118060e+00 | 3.433660e+00 | 2.562590e+00 | 3.658390e+00 | 5.271530e+00 | 5.064420e+00 | 5.481130e+00 | 7.634150e+00 | 6.766280e+00 | 8.011180e+00 | 1 | -23.204000 | -22.204000 |  
GRB061004    |    232339    | 8.317110e-01 | 7.293400e-01 | 9.353290e-01 | 8.814820e-01 | 8.148690e-01 | 9.499610e-01 | 5.690510e-01 | 5.199130e-01 | 6.188040e-01 | 1.893190e-01 | 1.376530e-01 | 2.427880e-01 | 3.341770e-01 | 1.961410e-01 | 5.814850e-01 | 2.471550e+00 | 2.310760e+00 | 2.631600e+00 | 2.616340e+00 | 2.398740e+00 | 2.896450e+00 | 1 | 2.672000 | 3.672000 |  
GRB061002    |    231974    | 2.668620e-01 | 1.140650e-01 | 4.333330e-01 | 2.737840e-01 | 1.866680e-01 | 3.765930e-01 | 1.894650e-01 | 1.220890e-01 | 2.625300e-01 | 7.759760e-02 | N/A | N/A | 1.740010e-01 | 0.000000e+00 | 3.869880e-01 | 8.077340e-01 | 5.536480e-01 | 1.063070e+00 | 9.046370e-01 | 5.776410e-01 | 1.200230e+00 | 1 | -1.392000 | -0.392000 |  
GRB060929    |    231702    | 1.231780e-01 | N/A | N/A | 1.421160e-01 | N/A | N/A | 1.161390e-01 | N/A | N/A | 5.876990e-02 | N/A | N/A | 1.626370e-01 | N/A | N/A | 4.441920e-01 | 3.110170e-01 | 5.729990e-01 | 5.510880e-01 | 3.524130e-01 | 7.128410e-01 | 1 | 2.692000 | 3.692000 |  
GRB060927    |    231362    | 5.207070e-01 | 4.381140e-01 | 6.061610e-01 | 8.730850e-01 | 8.063520e-01 | 9.407550e-01 | 8.907810e-01 | 8.250480e-01 | 9.574910e-01 | 3.949380e-01 | 3.289690e-01 | 4.607020e-01 | 7.342080e-01 | 5.185030e-01 | 1.058360e+00 | 2.679510e+00 | 2.513190e+00 | 2.845770e+00 | 3.018780e+00 | 2.748240e+00 | 3.364010e+00 | 1 | 0.216000 | 1.216000 |  
GRB060926    |    231231    | 5.579660e-01 | 4.567580e-01 | 6.582170e-01 | 3.897330e-01 | 3.267010e-01 | 4.559870e-01 | 1.099470e-01 | 5.795100e-02 | 1.575770e-01 | 1.053630e-02 | 0.000000e+00 | 3.837940e-02 | 1.209260e-02 | N/A | N/A | 1.068170e+00 | 9.289200e-01 | 1.208810e+00 | 1.069760e+00 | 9.292640e-01 | 1.216350e+00 | 1 | 0.368000 | 1.368000 |  
GRB060923C   |    230711    | 3.180340e-01 | N/A | N/A | 3.764790e-01 | 2.183990e-01 | 5.458750e-01 | 1.475020e-01 | 4.686640e-02 | 2.632440e-01 | 1.229610e-02 | 0.000000e+00 | 7.459800e-02 | 1.336700e-02 | 0.000000e+00 | 1.379510e-01 | 8.553410e-01 | 3.239390e-01 | 1.203560e+00 | 8.549160e-01 | 4.517900e-01 | 1.211540e+00 | 1 | 27.500000 | 28.500000 |  
GRB060923B   |    230702    | 7.027910e-01 | 4.624330e-01 | 9.463660e-01 | 5.631210e-01 | 4.116070e-01 | 7.158200e-01 | 6.710060e-02 | 0.000000e+00 | 2.059380e-01 | 4.874850e-04 | 0.000000e+00 | 3.979110e-02 | 4.904800e-04 | N/A | N/A | 1.333080e+00 | 1.006700e+00 | 1.662090e+00 | 1.335310e+00 | 1.006430e+00 | 1.662440e+00 | 1 | 4.928000 | 5.928000 |  
GRB060923A   |    230662    | 3.918940e-01 | 2.284660e-01 | 5.622620e-01 | 4.750130e-01 | 3.734350e-01 | 5.822390e-01 | 3.486390e-01 | 2.649920e-01 | 4.366040e-01 | 1.243750e-01 | 5.364920e-02 | 1.860350e-01 | 2.197730e-01 | 0.000000e+00 | 4.488950e-01 | 1.339920e+00 | 1.075290e+00 | 1.602890e+00 | 1.435320e+00 | 1.107740e+00 | 1.790300e+00 | 1 | 0.032000 | 1.032000 |  
GRB060919    |    230115    | 4.902670e-01 | 3.164890e-01 | 6.810490e-01 | 7.843450e-01 | 6.614510e-01 | 9.092020e-01 | 6.930030e-01 | 5.877110e-01 | 8.019280e-01 | 2.413490e-01 | 1.535530e-01 | 3.305890e-01 | 3.780790e-01 | 1.920280e-01 | 7.581240e-01 | 2.208960e+00 | 1.903330e+00 | 2.516370e+00 | 2.345700e+00 | 1.973940e+00 | 2.811170e+00 | 1 | -0.504000 | 0.496000 |  
GRB060912A   |    229185    | 3.034500e+00 | 2.726040e+00 | 3.170160e+00 | 2.245500e+00 | 2.022830e+00 | 2.442270e+00 | 1.150980e+00 | 1.103660e+00 | 1.246090e+00 | 4.153910e-01 | 3.668560e-01 | 4.551130e-01 | 9.995310e-01 | 9.011590e-01 | 1.109390e+00 | 6.845850e+00 | 6.085050e+00 | 7.501510e+00 | 7.424360e+00 | 6.752290e+00 | 7.984870e+00 | 1 | 0.000000 | 1.000000 |  
GRB060908    |    228581    | 5.924680e-01 | 4.624940e-01 | 7.291720e-01 | 9.861480e-01 | 8.891560e-01 | 1.084500e+00 | 9.838870e-01 | 8.877890e-01 | 1.081710e+00 | 4.203400e-01 | 3.299910e-01 | 5.098150e-01 | 7.579580e-01 | 4.871820e-01 | 1.212560e+00 | 2.982840e+00 | 2.737380e+00 | 3.227670e+00 | 3.320460e+00 | 2.947870e+00 | 3.816600e+00 | 1 | 0.540000 | 1.540000 |  
GRB060906    |    228316    | 8.337330e-01 | 6.380100e-01 | 9.311500e-01 | 6.977900e-01 | 5.477650e-01 | 8.217090e-01 | 3.359660e-01 | 2.576390e-01 | 4.149640e-01 | 8.498740e-02 | 3.271300e-02 | 1.195750e-01 | 1.336390e-01 | 0.000000e+00 | 3.117910e-01 | 1.952480e+00 | 1.675940e+00 | 2.228410e+00 | 2.001130e+00 | 1.698270e+00 | 2.363320e+00 | 1 | -24.812000 | -23.812000 |  
GRB060904B   |    228006    | 6.236150e-01 | 4.992330e-01 | 7.409210e-01 | 7.796530e-01 | 6.999210e-01 | 8.629030e-01 | 6.773520e-01 | 6.027010e-01 | 7.567460e-01 | 3.328210e-01 | 2.582610e-01 | 3.775710e-01 | 8.308060e-01 | 4.607450e-01 | 1.035650e+00 | 2.413440e+00 | 2.200640e+00 | 2.623610e+00 | 2.911410e+00 | 2.473660e+00 | 3.311340e+00 | 1 | 1.156000 | 2.156000 |  
GRB060904A   |    227996    | 1.217140e+00 | N/A | N/A | 1.530880e+00 | 1.460050e+00 | 1.601280e+00 | 1.400610e+00 | N/A | N/A | 7.618400e-01 | N/A | N/A | 2.221340e+00 | N/A | N/A | 4.910520e+00 | 4.719150e+00 | 5.102040e+00 | 6.578680e+00 | 5.878290e+00 | 6.638820e+00 | 1 | 55.340000 | 56.340000 |  
GRB060825    |    226382    | 6.637180e-01 | 5.680790e-01 | 7.617120e-01 | 9.607580e-01 | 8.952250e-01 | 1.027440e+00 | 7.446690e-01 | 6.863360e-01 | 8.037430e-01 | 2.265350e-01 | 1.750730e-01 | 2.807550e-01 | 3.366650e-01 | 2.307830e-01 | 4.888520e-01 | 2.595680e+00 | 2.432080e+00 | 2.759210e+00 | 2.705800e+00 | 2.507750e+00 | 2.923000e+00 | 1 | 0.072000 | 1.072000 |  
GRB060814    |    224552    | 1.973690e+00 | 1.786650e+00 | 2.164750e+00 | 2.394480e+00 | 2.286070e+00 | 2.503770e+00 | 1.964460e+00 | 1.866280e+00 | 2.063740e+00 | 8.937330e-01 | 8.018340e-01 | 9.844760e-01 | 2.049360e+00 | 1.582100e+00 | 2.444570e+00 | 7.226360e+00 | 6.933340e+00 | 7.519680e+00 | 8.382000e+00 | 7.811220e+00 | 9.083000e+00 | 1 | 15.404000 | 16.404000 |  
GRB060813    |    224364    | 2.103430e+00 | 1.873800e+00 | 2.334070e+00 | 2.788320e+00 | 2.644980e+00 | 2.932640e+00 | 2.591600e+00 | 2.449140e+00 | 2.735690e+00 | 1.344460e+00 | 1.218980e+00 | 1.467330e+00 | 3.477440e+00 | 2.667300e+00 | 4.197790e+00 | 8.827800e+00 | 8.444900e+00 | 9.210600e+00 | 1.096080e+01 | 1.004860e+01 | 1.183940e+01 | 1 | 3.592000 | 4.592000 |  
GRB060807    |    223217    | 1.801380e-01 | 0.000000e+00 | 2.841590e-01 | 2.683020e-01 | 2.034010e-01 | 3.361420e-01 | 2.466990e-01 | 1.859850e-01 | 3.109550e-01 | 1.045680e-01 | 4.352650e-02 | 1.351280e-01 | 1.968500e-01 | 0.000000e+00 | 4.074020e-01 | 7.997020e-01 | 6.248670e-01 | 9.705520e-01 | 8.919790e-01 | 6.446050e-01 | 1.168940e+00 | 1 | -0.140000 | 0.860000 |  
GRB060805A   |    222683    | 8.952100e-02 | 3.642300e-02 | 1.569350e-01 | 1.719170e-01 | 1.062270e-01 | 2.321930e-01 | 1.235750e-02 | 0.000000e+00 | 8.102840e-02 | 1.720250e-06 | 0.000000e+00 | 1.623660e-02 | 1.720290e-06 | 0.000000e+00 | 2.176690e-02 | 2.737930e-01 | 1.801180e-01 | 3.765080e-01 | 2.739050e-01 | 1.801300e-01 | 3.764810e-01 | 1 | 0.716000 | 1.716000 |  
GRB060804    |    222546    | 3.644220e-01 | 2.041570e-01 | 5.450940e-01 | 3.775370e-01 | 2.674920e-01 | 4.811240e-01 | 2.714080e-01 | 1.869970e-01 | 3.611600e-01 | 1.227640e-01 | N/A | N/A | 3.343790e-01 | N/A | N/A | 1.167700e+00 | 8.608750e-01 | 1.435230e+00 | 1.326860e+00 | 1.017880e+00 | 1.662580e+00 | 1 | 4.516000 | 5.516000 |  
GRB060801    |    222154    | 9.111000e-02 | 4.349880e-02 | 1.449550e-01 | 1.919050e-01 | 1.455450e-01 | 2.371600e-01 | 2.800970e-01 | 2.318240e-01 | 3.334140e-01 | 1.887420e-01 | 1.306150e-01 | 2.385090e-01 | 5.111940e-01 | N/A | N/A | 7.518530e-01 | 6.345770e-01 | 8.690350e-01 | 1.074290e+00 | 7.375990e-01 | 1.436900e+00 | 1 | -0.184000 | 0.816000 |  
GRB060729    |    221755    | 4.618590e-01 | 3.819390e-01 | 5.411430e-01 | 3.911520e-01 | 3.457970e-01 | 4.458770e-01 | 2.177540e-01 | 1.787010e-01 | 2.564290e-01 | 7.528720e-02 | 3.684980e-02 | 1.029980e-01 | 1.556170e-01 | 0.000000e+00 | 1.942200e-01 | 1.146050e+00 | 1.018980e+00 | 1.271900e+00 | 1.226400e+00 | 1.050910e+00 | 1.386290e+00 | 1 | 91.968000 | 92.968000 |  
GRB060728    |    221627    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB060719    |    220020    | 7.571510e-01 | 6.280840e-01 | 8.889510e-01 | 8.425620e-01 | 7.611900e-01 | 9.262400e-01 | 4.560900e-01 | 3.966440e-01 | 5.154820e-01 | 9.348520e-02 | 5.567610e-02 | 1.382700e-01 | 1.228990e-01 | 6.442110e-02 | 2.224440e-01 | 2.149290e+00 | 1.957760e+00 | 2.340990e+00 | 2.178700e+00 | 1.976030e+00 | 2.388180e+00 | 1 | 0.372000 | 1.372000 |  
GRB060717    |    219646    | 1.627570e-01 | 9.022050e-02 | 2.350100e-01 | 2.321520e-01 | 1.792390e-01 | 2.874140e-01 | 9.168420e-02 | 5.219170e-02 | 1.325110e-01 | 5.672000e-03 | 0.000000e+00 | 2.388230e-02 | 5.974050e-03 | 0.000000e+00 | 3.146370e-02 | 4.922150e-01 | 3.858970e-01 | 5.990650e-01 | 4.926660e-01 | 3.859900e-01 | 6.001910e-01 | 1 | 0.776000 | 1.776000 |  
GRB060714    |    219101    | 3.546270e-01 | 2.737040e-01 | 4.383950e-01 | 4.513890e-01 | 3.990410e-01 | 5.053750e-01 | 3.190060e-01 | 2.759930e-01 | 3.629820e-01 | 9.672600e-02 | 5.962950e-02 | 1.374200e-01 | 1.489090e-01 | 7.442720e-02 | 3.003770e-01 | 1.221750e+00 | 1.090720e+00 | 1.352550e+00 | 1.273930e+00 | 1.118270e+00 | 1.463670e+00 | 1 | 75.440000 | 76.440000 |  
